route,origin,destination,days_to_departure,flight_class,price_pkr,total_seats,booked_seats,remaining_seats
LHE-ISB,Lahore,Islamabad,38,Economy,15143.12,180,70,110
KHI-LHE,Karachi,Lahore,22,Economy,14905.33,180,87,93
KHI-PEW,Karachi,Peshawar,4,Economy,17114.0,180,34,146
KHI-LHE,Karachi,Lahore,20,Economy,16924.57,180,119,61
KHI-LHE,Karachi,Lahore,28,Economy,16685.48,180,118,62
KHI-ISB,Karachi,Islamabad,35,Economy,16835.15,180,94,86
KHI-PEW,Karachi,Peshawar,30,Economy,16390.48,180,37,143
KHI-PEW,Karachi,Peshawar,53,Economy,18031.24,180,33,147
KHI-PEW,Karachi,Peshawar,12,Economy,18532.16,180,48,132
KHI-PEW,Karachi,Peshawar,32,Economy,18066.51,180,23,157
KHI-PEW,Karachi,Peshawar,11,Economy,17869.35,180,93,87
KHI-LHE,Karachi,Lahore,40,Economy,18581.32,180,98,82
KHI-LHE,Karachi,Lahore,13,Economy,19082.11,180,61,119
KHI-DXB,Karachi,Dubai,38,Economy,51834.75,180,44,136
KHI-PEW,Karachi,Peshawar,4,Economy,19163.95,180,61,119
KHI-PEW,Karachi,Peshawar,65,Economy,17903.29,180,53,127
KHI-DXB,Karachi,Dubai,59,Economy,50488.57,180,53,127
KHI-DXB,Karachi,Dubai,7,Economy,49994.56,180,43,137
KHI-PEW,Karachi,Peshawar,37,Economy,18030.68,180,95,85
KHI-LHE,Karachi,Lahore,46,Economy,19795.53,180,73,107
KHI-PEW,Karachi,Peshawar,21,Economy,19250.78,180,93,87
KHI-ISB,Karachi,Islamabad,12,Economy,19375.11,180,104,76
KHI-LHE,Karachi,Lahore,55,Economy,19323.3,180,89,91
KHI-LHE,Karachi,Lahore,12,Economy,18940.18,180,57,123
LHE-ISB,Lahore,Islamabad,63,Economy,19185.15,180,20,160
KHI-LHE,Karachi,Lahore,67,Economy,19963.23,180,20,160
KHI-ISB,Karachi,Islamabad,20,Economy,18845.93,180,68,112
KHI-ISB,Karachi,Islamabad,44,Economy,19842.86,180,98,82
KHI-DXB,Karachi,Dubai,23,Economy,54549.09,180,76,104
LHE-ISB,Lahore,Islamabad,43,Economy,8506.77,180,88,92
KHI-LHE,Karachi,Lahore,27,Economy,8201.35,180,124,56
LHE-ISB,Lahore,Islamabad,35,Economy,8448.5,180,110,70
KHI-LHE,Karachi,Lahore,45,Economy,8376.12,180,158,22
KHI-ISB,Karachi,Islamabad,13,Economy,8498.89,180,169,11
KHI-ISB,Karachi,Islamabad,28,Economy,8658.26,180,111,69
KHI-DXB,Karachi,Dubai,8,Economy,34151.9,180,154,26
KHI-LHE,Karachi,Lahore,18,Economy,8121.91,180,159,21
KHI-ISB,Karachi,Islamabad,13,Economy,8248.36,180,152,28
KHI-DXB,Karachi,Dubai,64,Economy,36556.31,180,144,36
LHE-ISB,Lahore,Islamabad,12,Economy,8382.28,180,122,58
KHI-PEW,Karachi,Peshawar,46,Economy,8303.68,180,120,60
KHI-ISB,Karachi,Islamabad,16,Economy,8642.67,180,153,27
KHI-ISB,Karachi,Islamabad,27,Economy,8132.11,180,150,30
KHI-ISB,Karachi,Islamabad,35,Economy,8595.12,180,85,95
LHE-ISB,Lahore,Islamabad,32,Economy,8917.04,180,91,89
LHE-ISB,Lahore,Islamabad,9,Economy,9183.01,180,82,98
KHI-ISB,Karachi,Islamabad,40,Economy,9781.46,180,98,82
KHI-ISB,Karachi,Islamabad,23,Economy,10177.3,180,119,61
KHI-PEW,Karachi,Peshawar,40,Economy,9610.73,180,90,90
LHE-ISB,Lahore,Islamabad,61,Economy,9739.77,180,160,20
KHI-PEW,Karachi,Peshawar,14,Economy,9848.57,180,81,99
KHI-LHE,Karachi,Lahore,4,Economy,9649.47,180,133,47
KHI-ISB,Karachi,Islamabad,35,Economy,9455.34,180,122,58
LHE-ISB,Lahore,Islamabad,49,Economy,9457.32,180,136,44
LHE-ISB,Lahore,Islamabad,67,Economy,9753.6,180,102,78
KHI-PEW,Karachi,Peshawar,15,Economy,9989.7,180,162,18
KHI-DXB,Karachi,Dubai,49,Economy,38159.12,180,112,68
KHI-DXB,Karachi,Dubai,27,Economy,38975.58,180,144,36
KHI-DXB,Karachi,Dubai,40,Economy,36174.89,180,111,69
LHE-ISB,Lahore,Islamabad,3,Economy,9418.07,180,126,54
KHI-DXB,Karachi,Dubai,47,Economy,39589.09,180,144,36
KHI-LHE,Karachi,Lahore,50,Economy,11709.72,180,150,30
KHI-DXB,Karachi,Dubai,9,Economy,41279.73,180,139,41
KHI-DXB,Karachi,Dubai,63,Economy,39832.27,180,144,36
KHI-ISB,Karachi,Islamabad,30,Economy,11588.07,180,119,61
KHI-ISB,Karachi,Islamabad,21,Economy,12153.59,180,97,83
LHE-ISB,Lahore,Islamabad,13,Economy,11918.55,180,90,90
KHI-PEW,Karachi,Peshawar,27,Economy,11703.14,180,147,33
LHE-ISB,Lahore,Islamabad,2,Economy,12512.81,180,99,81
KHI-DXB,Karachi,Dubai,14,Economy,40172.6,180,134,46
KHI-LHE,Karachi,Lahore,21,Economy,11967.13,180,142,38
KHI-DXB,Karachi,Dubai,36,Economy,41755.96,180,69,111
KHI-PEW,Karachi,Peshawar,5,Economy,12120.91,180,150,30
LHE-ISB,Lahore,Islamabad,18,Economy,11892.47,180,101,79
KHI-DXB,Karachi,Dubai,11,Economy,41294.27,180,112,68
KHI-DXB,Karachi,Dubai,19,Economy,42276.12,180,148,32
KHI-DXB,Karachi,Dubai,25,Economy,41776.18,180,92,88
KHI-LHE,Karachi,Lahore,36,Economy,12633.29,180,134,46
KHI-PEW,Karachi,Peshawar,17,Economy,13383.29,180,112,68
LHE-ISB,Lahore,Islamabad,44,Economy,12940.04,180,61,119
KHI-LHE,Karachi,Lahore,45,Economy,13329.48,180,146,34
KHI-PEW,Karachi,Peshawar,34,Economy,12909.56,180,74,106
LHE-ISB,Lahore,Islamabad,73,Economy,13440.84,180,124,56
KHI-DXB,Karachi,Dubai,12,Economy,42290.72,180,111,69
LHE-ISB,Lahore,Islamabad,6,Economy,12739.25,180,60,120
KHI-PEW,Karachi,Peshawar,17,Economy,12937.07,180,101,79
KHI-LHE,Karachi,Lahore,37,Economy,13399.2,180,117,63
KHI-LHE,Karachi,Lahore,15,Economy,13362.29,180,90,90
KHI-ISB,Karachi,Islamabad,39,Economy,13514.71,180,118,62
KHI-ISB,Karachi,Islamabad,4,Economy,14139.8,180,95,85
LHE-ISB,Lahore,Islamabad,16,Economy,13503.72,180,88,92
KHI-LHE,Karachi,Lahore,19,Economy,13692.95,180,91,89
KHI-DXB,Karachi,Dubai,8,Economy,45358.73,180,48,132
KHI-ISB,Karachi,Islamabad,2,Economy,14520.74,180,133,47
KHI-DXB,Karachi,Dubai,46,Economy,43237.26,180,73,107
KHI-PEW,Karachi,Peshawar,10,Economy,15444.9,180,110,70
KHI-DXB,Karachi,Dubai,45,Economy,46180.26,180,53,127
KHI-PEW,Karachi,Peshawar,48,Economy,15926.51,180,94,86
KHI-DXB,Karachi,Dubai,25,Economy,46683.0,180,79,101
LHE-ISB,Lahore,Islamabad,30,Economy,15203.64,180,64,116
LHE-ISB,Lahore,Islamabad,37,Economy,16117.24,180,77,103
KHI-ISB,Karachi,Islamabad,41,Economy,15595.16,180,88,92
KHI-LHE,Karachi,Lahore,18,Economy,15955.12,180,69,111
KHI-LHE,Karachi,Lahore,45,Economy,15635.57,180,123,57
LHE-ISB,Lahore,Islamabad,29,Economy,16242.95,180,115,65
KHI-ISB,Karachi,Islamabad,5,Economy,16053.82,180,96,84
KHI-ISB,Karachi,Islamabad,46,Economy,16097.91,180,121,59
KHI-DXB,Karachi,Dubai,53,Economy,47540.82,180,90,90
KHI-DXB,Karachi,Dubai,70,Economy,44258.36,180,116,64
LHE-ISB,Lahore,Islamabad,30,Economy,15146.55,180,90,90
KHI-ISB,Karachi,Islamabad,39,Economy,15778.05,180,72,108
KHI-DXB,Karachi,Dubai,15,Economy,44790.14,180,59,121
LHE-ISB,Lahore,Islamabad,63,Economy,16335.87,180,48,132
KHI-LHE,Karachi,Lahore,23,Economy,15592.51,180,85,95
KHI-LHE,Karachi,Lahore,9,Economy,15472.58,180,68,112
LHE-ISB,Lahore,Islamabad,34,Economy,16141.23,180,110,70
KHI-LHE,Karachi,Lahore,33,Economy,15833.01,180,113,67
KHI-DXB,Karachi,Dubai,57,Economy,46489.62,180,127,53
KHI-ISB,Karachi,Islamabad,14,Economy,14570.3,180,62,118
KHI-PEW,Karachi,Peshawar,29,Economy,14925.8,180,89,91
LHE-ISB,Lahore,Islamabad,61,Economy,14472.09,180,134,46
KHI-LHE,Karachi,Lahore,7,Economy,14525.23,180,79,101
LHE-ISB,Lahore,Islamabad,15,Economy,16260.88,180,88,92
KHI-LHE,Karachi,Lahore,4,Economy,16718.0,180,71,109
LHE-ISB,Lahore,Islamabad,11,Economy,16048.14,180,48,132
KHI-DXB,Karachi,Dubai,14,Economy,48263.98,180,79,101
LHE-ISB,Lahore,Islamabad,14,Economy,18658.48,180,73,107
LHE-ISB,Lahore,Islamabad,31,Economy,19025.63,180,39,141
KHI-LHE,Karachi,Lahore,28,Economy,18706.61,180,84,96
LHE-ISB,Lahore,Islamabad,17,Economy,18169.55,180,39,141
KHI-PEW,Karachi,Peshawar,21,Economy,18350.52,180,31,149
KHI-PEW,Karachi,Peshawar,32,Economy,18693.53,180,76,104
KHI-LHE,Karachi,Lahore,33,Economy,19109.64,180,91,89
KHI-LHE,Karachi,Lahore,22,Economy,17860.96,180,72,108
KHI-ISB,Karachi,Islamabad,82,Economy,18222.44,180,49,131
KHI-ISB,Karachi,Islamabad,58,Economy,18836.33,180,86,94
KHI-LHE,Karachi,Lahore,24,Economy,19086.05,180,39,141
KHI-DXB,Karachi,Dubai,58,Economy,48640.76,180,93,87
KHI-ISB,Karachi,Islamabad,21,Economy,19797.7,180,20,160
LHE-ISB,Lahore,Islamabad,63,Economy,19295.96,180,65,115
KHI-LHE,Karachi,Lahore,44,Economy,19038.22,180,103,77
KHI-PEW,Karachi,Peshawar,27,Economy,19360.21,180,45,135
KHI-PEW,Karachi,Peshawar,45,Economy,20044.92,180,79,101
KHI-LHE,Karachi,Lahore,38,Economy,19615.08,180,20,160
KHI-ISB,Karachi,Islamabad,82,Economy,19812.68,180,48,132
KHI-PEW,Karachi,Peshawar,37,Economy,20072.79,180,20,160
KHI-LHE,Karachi,Lahore,21,Economy,18788.15,180,105,75
KHI-PEW,Karachi,Peshawar,11,Economy,18829.48,180,52,128
KHI-PEW,Karachi,Peshawar,14,Economy,19121.88,180,61,119
LHE-ISB,Lahore,Islamabad,44,Economy,20120.93,180,43,137
LHE-ISB,Lahore,Islamabad,7,Economy,20785.66,180,29,151
KHI-LHE,Karachi,Lahore,17,Economy,8282.38,180,143,37
KHI-DXB,Karachi,Dubai,4,Economy,35212.73,180,136,44
KHI-PEW,Karachi,Peshawar,51,Economy,8501.33,180,171,9
KHI-PEW,Karachi,Peshawar,14,Economy,8237.4,180,164,16
KHI-DXB,Karachi,Dubai,29,Economy,34474.66,180,131,49
KHI-ISB,Karachi,Islamabad,2,Economy,8621.94,180,139,41
KHI-ISB,Karachi,Islamabad,13,Economy,8137.25,180,166,14
LHE-ISB,Lahore,Islamabad,49,Economy,8358.3,180,113,67
LHE-ISB,Lahore,Islamabad,57,Economy,8089.73,180,139,41
LHE-ISB,Lahore,Islamabad,15,Economy,8586.56,180,127,53
KHI-DXB,Karachi,Dubai,34,Economy,35585.62,180,92,88
LHE-ISB,Lahore,Islamabad,25,Economy,8399.55,180,113,67
LHE-ISB,Lahore,Islamabad,13,Economy,8585.98,180,134,46
KHI-ISB,Karachi,Islamabad,63,Economy,8226.44,180,163,17
LHE-ISB,Lahore,Islamabad,36,Economy,8993.45,180,158,22
KHI-ISB,Karachi,Islamabad,3,Economy,8994.87,180,157,23
KHI-PEW,Karachi,Peshawar,10,Economy,9292.39,180,137,43
LHE-ISB,Lahore,Islamabad,23,Economy,9308.68,180,99,81
KHI-DXB,Karachi,Dubai,7,Economy,37157.57,180,139,41
LHE-ISB,Lahore,Islamabad,73,Economy,10021.83,180,131,49
KHI-LHE,Karachi,Lahore,68,Economy,10005.02,180,98,82
KHI-LHE,Karachi,Lahore,64,Economy,10055.88,180,161,19
KHI-ISB,Karachi,Islamabad,9,Economy,9405.17,180,131,49
LHE-ISB,Lahore,Islamabad,38,Economy,9666.19,180,85,95
KHI-LHE,Karachi,Lahore,85,Economy,9599.87,180,81,99
LHE-ISB,Lahore,Islamabad,13,Economy,9600.29,180,97,83
KHI-PEW,Karachi,Peshawar,35,Economy,9973.25,180,109,71
KHI-DXB,Karachi,Dubai,14,Economy,37343.34,180,129,51
KHI-PEW,Karachi,Peshawar,38,Economy,10482.53,180,122,58
KHI-PEW,Karachi,Peshawar,23,Economy,12671.65,180,87,93
KHI-DXB,Karachi,Dubai,12,Economy,41530.14,180,85,95
LHE-ISB,Lahore,Islamabad,12,Economy,12170.24,180,146,34
KHI-PEW,Karachi,Peshawar,7,Economy,12081.23,180,81,99
LHE-ISB,Lahore,Islamabad,48,Economy,11999.72,180,78,102
KHI-PEW,Karachi,Peshawar,14,Economy,11766.35,180,153,27
KHI-DXB,Karachi,Dubai,24,Economy,39361.35,180,115,65
KHI-ISB,Karachi,Islamabad,27,Economy,11919.41,180,143,37
KHI-LHE,Karachi,Lahore,30,Economy,11690.65,180,122,58
KHI-DXB,Karachi,Dubai,10,Economy,41484.95,180,133,47
KHI-ISB,Karachi,Islamabad,75,Economy,11751.73,180,86,94
LHE-ISB,Lahore,Islamabad,63,Economy,12060.95,180,64,116
KHI-PEW,Karachi,Peshawar,36,Economy,12363.25,180,64,116
KHI-PEW,Karachi,Peshawar,28,Economy,11676.05,180,104,76
KHI-ISB,Karachi,Islamabad,29,Economy,11732.25,180,78,102
KHI-ISB,Karachi,Islamabad,21,Economy,12381.87,180,152,28
KHI-PEW,Karachi,Peshawar,26,Economy,12213.78,180,80,100
LHE-ISB,Lahore,Islamabad,4,Economy,11835.82,180,68,112
KHI-PEW,Karachi,Peshawar,13,Economy,12219.55,180,76,104
KHI-DXB,Karachi,Dubai,30,Economy,39893.84,180,105,75
KHI-ISB,Karachi,Islamabad,30,Economy,12073.3,180,64,116
KHI-ISB,Karachi,Islamabad,7,Economy,12458.56,180,110,70
KHI-DXB,Karachi,Dubai,61,Economy,43598.79,180,96,84
KHI-LHE,Karachi,Lahore,18,Economy,12988.72,180,71,109
LHE-ISB,Lahore,Islamabad,32,Economy,13243.89,180,69,111
KHI-DXB,Karachi,Dubai,17,Economy,41287.3,180,126,54
KHI-PEW,Karachi,Peshawar,23,Economy,12868.73,180,144,36
KHI-DXB,Karachi,Dubai,15,Economy,42651.55,180,124,56
KHI-DXB,Karachi,Dubai,55,Economy,41900.58,180,86,94
KHI-DXB,Karachi,Dubai,43,Economy,41393.24,180,127,53
KHI-ISB,Karachi,Islamabad,4,Economy,13124.92,180,141,39
KHI-LHE,Karachi,Lahore,16,Economy,13295.24,180,97,83
KHI-ISB,Karachi,Islamabad,10,Economy,13450.37,180,66,114
KHI-PEW,Karachi,Peshawar,42,Economy,13601.52,180,96,84
KHI-PEW,Karachi,Peshawar,49,Economy,13164.93,180,125,55
KHI-PEW,Karachi,Peshawar,7,Economy,14021.04,180,141,39
LHE-ISB,Lahore,Islamabad,4,Economy,13402.4,180,104,76
KHI-DXB,Karachi,Dubai,32,Economy,42301.04,180,57,123
KHI-PEW,Karachi,Peshawar,18,Economy,14125.35,180,75,105
KHI-LHE,Karachi,Lahore,72,Economy,13562.12,180,90,90
LHE-ISB,Lahore,Islamabad,35,Economy,13634.44,180,83,97
KHI-LHE,Karachi,Lahore,64,Economy,14090.68,180,55,125
KHI-PEW,Karachi,Peshawar,19,Economy,14298.09,180,72,108
KHI-DXB,Karachi,Dubai,9,Economy,45133.06,180,121,59
KHI-LHE,Karachi,Lahore,38,Economy,15627.88,180,57,123
KHI-LHE,Karachi,Lahore,9,Economy,15173.24,180,120,60
KHI-LHE,Karachi,Lahore,30,Economy,16221.17,180,97,83
KHI-ISB,Karachi,Islamabad,76,Economy,15819.67,180,113,67
KHI-PEW,Karachi,Peshawar,16,Economy,15533.39,180,43,137
LHE-ISB,Lahore,Islamabad,50,Economy,15215.77,180,49,131
KHI-DXB,Karachi,Dubai,4,Economy,45349.23,180,110,70
LHE-ISB,Lahore,Islamabad,20,Economy,15534.01,180,102,78
KHI-PEW,Karachi,Peshawar,74,Economy,15759.56,180,90,90
KHI-ISB,Karachi,Islamabad,22,Economy,15706.35,180,75,105
LHE-ISB,Lahore,Islamabad,20,Economy,15857.2,180,91,89
KHI-LHE,Karachi,Lahore,55,Economy,15755.46,180,48,132
KHI-PEW,Karachi,Peshawar,42,Economy,16167.01,180,47,133
KHI-LHE,Karachi,Lahore,11,Economy,15660.23,180,48,132
KHI-ISB,Karachi,Islamabad,28,Economy,15743.54,180,67,113
LHE-ISB,Lahore,Islamabad,17,Economy,16069.18,180,83,97
KHI-PEW,Karachi,Peshawar,38,Economy,15107.01,180,115,65
KHI-LHE,Karachi,Lahore,32,Economy,14821.98,180,109,71
LHE-ISB,Lahore,Islamabad,78,Economy,14381.77,180,135,45
KHI-ISB,Karachi,Islamabad,16,Economy,15421.0,180,65,115
KHI-PEW,Karachi,Peshawar,64,Economy,15257.9,180,121,59
KHI-LHE,Karachi,Lahore,55,Economy,15778.62,180,99,81
KHI-DXB,Karachi,Dubai,37,Economy,47604.04,180,113,67
KHI-ISB,Karachi,Islamabad,3,Economy,16309.96,180,94,86
LHE-ISB,Lahore,Islamabad,30,Economy,16219.36,180,68,112
LHE-ISB,Lahore,Islamabad,4,Economy,16212.8,180,107,73
KHI-PEW,Karachi,Peshawar,47,Economy,17328.19,180,98,82
KHI-ISB,Karachi,Islamabad,30,Economy,15971.98,180,85,95
KHI-PEW,Karachi,Peshawar,53,Economy,16563.04,180,86,94
KHI-PEW,Karachi,Peshawar,22,Economy,16742.4,180,33,147
LHE-ISB,Lahore,Islamabad,69,Economy,17966.25,180,60,120
KHI-ISB,Karachi,Islamabad,36,Economy,17784.37,180,73,107
KHI-DXB,Karachi,Dubai,48,Economy,48839.16,180,48,132
KHI-DXB,Karachi,Dubai,45,Economy,51920.62,180,110,70
KHI-DXB,Karachi,Dubai,23,Economy,48433.61,180,105,75
KHI-LHE,Karachi,Lahore,35,Economy,18464.8,180,35,145
LHE-ISB,Lahore,Islamabad,39,Economy,18596.35,180,55,125
KHI-ISB,Karachi,Islamabad,48,Economy,17927.07,180,54,126
KHI-ISB,Karachi,Islamabad,46,Economy,17823.4,180,69,111
KHI-LHE,Karachi,Lahore,36,Economy,19243.1,180,44,136
KHI-LHE,Karachi,Lahore,75,Economy,19002.62,180,101,79
KHI-PEW,Karachi,Peshawar,49,Economy,19648.08,180,37,143
KHI-LHE,Karachi,Lahore,1,Economy,19172.94,180,100,80
KHI-PEW,Karachi,Peshawar,32,Economy,19118.12,180,50,130
KHI-ISB,Karachi,Islamabad,20,Economy,19778.68,180,78,102
KHI-DXB,Karachi,Dubai,45,Economy,50836.84,180,48,132
KHI-DXB,Karachi,Dubai,18,Economy,50131.6,180,53,127
KHI-LHE,Karachi,Lahore,52,Economy,19455.16,180,85,95
KHI-DXB,Karachi,Dubai,36,Economy,51592.33,180,105,75
KHI-DXB,Karachi,Dubai,74,Economy,51722.45,180,20,160
LHE-ISB,Lahore,Islamabad,22,Economy,19248.43,180,29,151
KHI-DXB,Karachi,Dubai,28,Economy,52060.34,180,47,133
KHI-ISB,Karachi,Islamabad,50,Economy,8561.1,180,130,50
KHI-ISB,Karachi,Islamabad,46,Economy,8353.11,180,143,37
KHI-PEW,Karachi,Peshawar,7,Economy,8375.2,180,143,37
KHI-PEW,Karachi,Peshawar,45,Economy,8691.27,180,131,49
KHI-LHE,Karachi,Lahore,58,Economy,8622.75,180,137,43
KHI-PEW,Karachi,Peshawar,27,Economy,8441.01,180,97,83
LHE-ISB,Lahore,Islamabad,84,Economy,8445.43,180,153,27
LHE-ISB,Lahore,Islamabad,76,Economy,8115.3,180,91,89
LHE-ISB,Lahore,Islamabad,13,Economy,8625.98,180,119,61
KHI-ISB,Karachi,Islamabad,9,Economy,8471.32,180,94,86
KHI-DXB,Karachi,Dubai,25,Economy,37003.23,180,135,45
KHI-DXB,Karachi,Dubai,49,Economy,35645.44,180,142,38
KHI-LHE,Karachi,Lahore,35,Economy,10009.25,180,137,43
KHI-LHE,Karachi,Lahore,75,Economy,10157.54,180,81,99
KHI-PEW,Karachi,Peshawar,66,Economy,10020.94,180,153,27
LHE-ISB,Lahore,Islamabad,68,Economy,10123.88,180,114,66
KHI-DXB,Karachi,Dubai,66,Economy,38844.59,180,153,27
KHI-PEW,Karachi,Peshawar,6,Economy,9930.72,180,80,100
KHI-ISB,Karachi,Islamabad,52,Economy,9941.09,180,152,28
KHI-LHE,Karachi,Lahore,21,Economy,10061.34,180,79,101
KHI-DXB,Karachi,Dubai,76,Economy,36183.85,180,132,48
KHI-DXB,Karachi,Dubai,55,Economy,37839.73,180,158,22
KHI-LHE,Karachi,Lahore,18,Economy,9979.13,180,149,31
KHI-PEW,Karachi,Peshawar,29,Economy,9988.88,180,88,92
KHI-LHE,Karachi,Lahore,6,Economy,10192.18,180,121,59
KHI-ISB,Karachi,Islamabad,17,Economy,10332.32,180,142,38
KHI-PEW,Karachi,Peshawar,35,Economy,12390.41,180,116,64
KHI-ISB,Karachi,Islamabad,8,Economy,11513.86,180,76,104
KHI-DXB,Karachi,Dubai,30,Economy,39598.16,180,97,83
KHI-LHE,Karachi,Lahore,4,Economy,11225.21,180,67,113
KHI-DXB,Karachi,Dubai,4,Economy,41474.14,180,123,57
KHI-DXB,Karachi,Dubai,8,Economy,39639.97,180,104,76
LHE-ISB,Lahore,Islamabad,5,Economy,11955.44,180,127,53
KHI-DXB,Karachi,Dubai,6,Economy,39594.48,180,122,58
KHI-PEW,Karachi,Peshawar,61,Economy,12255.31,180,138,42
KHI-PEW,Karachi,Peshawar,25,Economy,12344.63,180,148,32
LHE-ISB,Lahore,Islamabad,39,Economy,11589.24,180,102,78
KHI-LHE,Karachi,Lahore,40,Economy,11545.76,180,89,91
KHI-LHE,Karachi,Lahore,53,Economy,12289.59,180,70,110
KHI-LHE,Karachi,Lahore,33,Economy,11959.8,180,146,34
KHI-LHE,Karachi,Lahore,6,Economy,11614.6,180,75,105
LHE-ISB,Lahore,Islamabad,32,Economy,12113.74,180,90,90
LHE-ISB,Lahore,Islamabad,10,Economy,11689.19,180,125,55
KHI-LHE,Karachi,Lahore,58,Economy,11591.05,180,125,55
LHE-ISB,Lahore,Islamabad,21,Economy,11794.04,180,87,93
KHI-DXB,Karachi,Dubai,58,Economy,40403.64,180,145,35
LHE-ISB,Lahore,Islamabad,28,Economy,12738.68,180,66,114
KHI-PEW,Karachi,Peshawar,29,Economy,12616.6,180,71,109
KHI-ISB,Karachi,Islamabad,21,Economy,12981.42,180,82,98
KHI-LHE,Karachi,Lahore,7,Economy,12266.99,180,92,88
LHE-ISB,Lahore,Islamabad,11,Economy,12653.97,180,136,44
KHI-LHE,Karachi,Lahore,12,Economy,13151.9,180,115,65
LHE-ISB,Lahore,Islamabad,4,Economy,13235.4,180,107,73
LHE-ISB,Lahore,Islamabad,68,Economy,12717.22,180,80,100
KHI-PEW,Karachi,Peshawar,8,Economy,12869.16,180,63,117
KHI-LHE,Karachi,Lahore,35,Economy,12665.23,180,82,98
KHI-DXB,Karachi,Dubai,30,Economy,41519.01,180,109,71
KHI-LHE,Karachi,Lahore,37,Economy,12795.17,180,118,62
KHI-ISB,Karachi,Islamabad,42,Economy,14070.8,180,66,114
KHI-ISB,Karachi,Islamabad,44,Economy,13484.6,180,112,68
LHE-ISB,Lahore,Islamabad,21,Economy,13772.58,180,127,53
KHI-ISB,Karachi,Islamabad,28,Economy,13330.41,180,72,108
KHI-PEW,Karachi,Peshawar,25,Economy,13637.16,180,84,96
LHE-ISB,Lahore,Islamabad,40,Economy,15459.36,180,88,92
KHI-PEW,Karachi,Peshawar,18,Economy,15251.31,180,91,89
KHI-PEW,Karachi,Peshawar,46,Economy,14709.51,180,74,106
KHI-PEW,Karachi,Peshawar,4,Economy,14758.76,180,60,120
LHE-ISB,Lahore,Islamabad,46,Economy,14105.23,180,67,113
KHI-DXB,Karachi,Dubai,12,Economy,46122.29,180,135,45
LHE-ISB,Lahore,Islamabad,5,Economy,14614.49,180,56,124
KHI-LHE,Karachi,Lahore,59,Economy,15723.1,180,53,127
KHI-DXB,Karachi,Dubai,17,Economy,45355.33,180,81,99
KHI-LHE,Karachi,Lahore,70,Economy,15172.19,180,65,115
KHI-PEW,Karachi,Peshawar,6,Economy,16007.09,180,78,102
KHI-PEW,Karachi,Peshawar,17,Economy,16051.16,180,63,117
KHI-PEW,Karachi,Peshawar,30,Economy,15620.05,180,79,101
KHI-DXB,Karachi,Dubai,52,Economy,44368.05,180,107,73
KHI-PEW,Karachi,Peshawar,25,Economy,15215.51,180,70,110
LHE-ISB,Lahore,Islamabad,9,Economy,15837.08,180,65,115
KHI-DXB,Karachi,Dubai,54,Economy,47514.05,180,50,130
KHI-PEW,Karachi,Peshawar,14,Economy,15117.77,180,113,67
KHI-ISB,Karachi,Islamabad,29,Economy,14548.62,180,73,107
KHI-DXB,Karachi,Dubai,35,Economy,44475.23,180,78,102
KHI-ISB,Karachi,Islamabad,44,Economy,16639.54,180,60,120
KHI-DXB,Karachi,Dubai,14,Economy,46781.17,180,60,120
KHI-ISB,Karachi,Islamabad,29,Economy,17781.73,180,29,151
KHI-LHE,Karachi,Lahore,9,Economy,17711.24,180,63,117
KHI-ISB,Karachi,Islamabad,38,Economy,18204.01,180,48,132
KHI-DXB,Karachi,Dubai,11,Economy,50414.93,180,56,124
KHI-LHE,Karachi,Lahore,62,Economy,18924.64,180,103,77
KHI-ISB,Karachi,Islamabad,36,Economy,17850.61,180,79,101
LHE-ISB,Lahore,Islamabad,21,Economy,18468.6,180,34,146
KHI-LHE,Karachi,Lahore,51,Economy,19141.59,180,84,96
KHI-DXB,Karachi,Dubai,29,Economy,48403.27,180,26,154
KHI-PEW,Karachi,Peshawar,38,Economy,18202.13,180,67,113
KHI-DXB,Karachi,Dubai,71,Economy,48450.53,180,65,115
LHE-ISB,Lahore,Islamabad,9,Economy,18172.51,180,104,76
LHE-ISB,Lahore,Islamabad,42,Economy,18186.11,180,80,100
KHI-ISB,Karachi,Islamabad,27,Economy,18109.39,180,93,87
KHI-PEW,Karachi,Peshawar,65,Economy,18329.5,180,61,119
LHE-ISB,Lahore,Islamabad,37,Economy,19336.86,180,107,73
LHE-ISB,Lahore,Islamabad,22,Economy,18771.97,180,30,150
LHE-ISB,Lahore,Islamabad,21,Economy,18445.44,180,70,110
KHI-ISB,Karachi,Islamabad,55,Economy,19555.27,180,58,122
KHI-LHE,Karachi,Lahore,66,Economy,18947.01,180,49,131
LHE-ISB,Lahore,Islamabad,49,Economy,18983.71,180,94,86
KHI-LHE,Karachi,Lahore,9,Economy,19143.47,180,36,144
KHI-LHE,Karachi,Lahore,24,Economy,20151.57,180,25,155
KHI-PEW,Karachi,Peshawar,59,Economy,19386.63,180,25,155
KHI-PEW,Karachi,Peshawar,20,Economy,19937.97,180,41,139
LHE-ISB,Lahore,Islamabad,5,Economy,19314.26,180,28,152
LHE-ISB,Lahore,Islamabad,51,Economy,19384.81,180,35,145
KHI-ISB,Karachi,Islamabad,43,Economy,20479.58,180,41,139
KHI-LHE,Karachi,Lahore,28,Economy,20332.47,180,60,120
LHE-ISB,Lahore,Islamabad,47,Economy,19752.19,180,52,128
